Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
8/10/2012,11.49020726,12.11868477,11.3535825,12.11868477,4703000,0,0
8/9/2012,11.40823092,11.53119279,11.28526775,11.49703693,1693300,0,0
8/8/2012,11.43555477,11.52436208,11.38773605,11.42872334,1495000,0,0
8/7/2012,10.93687213,11.61316824,10.92320926,11.48337364,2796600,0,0
8/6/2012,10.99152264,11.18279882,10.84806582,10.93687248,2698500,0,0
8/3/2012,10.88905566,11.01201951,10.83440549,10.86173058,2317700,0,0
8/2/2012,10.8958875,11.00518849,10.46551694,10.75926208,3850900,0,0
8/1/2012,10.95736746,12.56271629,10.86172871,10.97786045,7687200,0,0
7/31/2012,10.90954714,10.99152237,10.82074048,10.94370365,1618400,0,0
7/30/2012,11.06666682,11.09399124,10.84123413,10.94370365,1903400,0,0
7/27/2012,10.99835326,11.16913514,10.89588374,11.02567768,1984300,0,0
7/26/2012,10.92321002,10.97102874,10.77292242,10.90954781,2411600,0,0
7/25/2012,10.80707742,10.92320915,10.6841149,10.77292156,2623400,0,0
7/24/2012,11.01201754,11.18279944,10.5679842,10.74559689,3817800,0,0
7/23/2012,11.01884625,11.08715926,10.84806502,11.02567768,2114100,0,0
7/20/2012,11.40823133,11.5311932,11.10082339,11.13497925,1933100,0,0
7/19/2012,11.60633707,11.71563738,11.44238662,11.47654247,2747200,0,0
7/18/2012,11.39456659,11.7088046,11.3535793,11.54485416,1867000,0,0
7/17/2012,11.36040817,11.48337131,11.28526504,11.4355526,1610400,0,0
7/16/2012,11.42872398,11.4765427,11.17596751,11.31942368,2814100,0,0
7/13/2012,11.76345627,11.88641944,11.42189248,11.49703693,2816300,0,0
7/12/2012,11.70880579,11.78395023,11.54485533,11.68148136,2040100,0,0
7/11/2012,11.94790331,12.1118538,11.74979695,11.75662708,2575600,0,0
7/10/2012,12.02304781,12.18699831,11.94790335,11.98889065,1795300,0,0
7/9/2012,12.48757134,12.63785893,11.78394954,11.96839428,2981000,0,0
7/6/2012,12.37143881,12.49440196,12.29629437,12.38510036,1560600,0,0
7/5/2012,12.52172879,12.74032941,12.43975291,12.4807415,1624000,0,0
7/3/2012,12.33728366,12.76765476,12.23481478,12.54905415,1365600,0,0
7/2/2012,12.59687315,12.63102901,12.2006592,12.28263378,2081200,0,0
6/29/2012,12.33728204,12.60370265,12.19382589,12.54222107,3532800,0,0
6/28/2012,12.13234614,12.24164645,11.97522711,12.166502,1734300,0,0
6/27/2012,11.97522591,12.20065794,11.94106875,12.17333221,2183000,0,0
6/26/2012,11.89325183,12.0572023,11.74296422,11.94107056,2197400,0,0
6/25/2012,11.98205871,12.023046,11.6814822,11.74296379,2696600,0,0
6/22/2012,12.11868383,12.14600956,11.94107049,12.08452797,3719900,0,0
6/21/2012,12.426092,12.426092,11.961565,11.99572086,2769300,0,0
6/20/2012,12.56954579,12.59687152,12.37827093,12.39193249,2388500,0,0
6/19/2012,12.52855985,12.74716047,12.4739097,12.54905415,3630200,0,0
6/18/2012,12.18699678,12.467079,12.05037074,12.4465847,3332300,0,0
6/15/2012,11.92057644,12.23481449,11.68831296,12.18016434,8346600,0,0
6/14/2012,12.43292418,12.46708004,11.87958982,12.11868477,8637800,0,0
6/13/2012,12.59687197,12.75399098,12.34411421,12.37143993,2808900,0,0
6/12/2012,12.51489565,12.74032768,12.39876392,12.68567753,4243600,0,0
6/11/2012,13.10238723,13.27316913,12.47390981,12.48757267,3185000,0,0
6/8/2012,12.81547417,13.00675037,12.76765545,12.99991894,2347700,0,0
6/7/2012,13.32098807,13.40979408,12.76082365,12.84279823,4725000,0,0
6/6/2012,13.43711789,13.51226234,13.10921701,13.2185173,2797100,0,0
6/5/2012,13.04773684,13.40979361,13.01357968,13.34831333,2231800,0,0
6/4/2012,13.10238595,13.16386753,12.87012249,13.11604881,3658100,0,0
6/1/2012,12.82230377,13.28683069,12.74715933,13.11604881,3677900,0,0
5/31/2012,13.30049375,13.48493852,12.97259282,13.10238743,2831400,0,0
5/30/2012,13.32782133,14.44131889,13.04773908,13.43029022,6733000,0,0
5/29/2012,13.38930196,13.51226514,13.18436289,13.46444511,2699800,0,0
5/25/2012,13.1365443,13.48493956,13.12971287,13.33465195,3141800,0,0
5/24/2012,13.0409023,13.11604674,12.80863888,13.09555244,4793200,0.15,0
5/23/2012,12.83672071,13.06715824,12.66050369,12.93160629,5500000,0,0
5/22/2012,12.97227087,13.06715775,12.84349795,12.90449619,3502300,0,0
5/21/2012,12.93160654,13.04682531,12.82994323,12.86383057,4801600,0,0
5/18/2012,12.51817306,13.1078223,12.28773555,12.92482758,4928300,0,0
5/17/2012,13.51447719,13.69069419,12.51139568,12.55206203,12019700,0,0
5/16/2012,14.04990462,14.30067532,14.022795,14.12445831,3427900,0,0
5/15/2012,14.08379428,14.16512442,13.79913622,13.97535324,3086100,0,0
5/14/2012,13.65680509,14.37522725,13.60258458,14.15156746,3142200,0,0
5/11/2012,14.13123201,14.3955568,13.6703571,13.7787981,5106800,0,0
5/10/2012,14.25323439,14.38200733,14.15156978,14.28034401,2525900,0,0
5/9/2012,14.12445891,14.33456326,14.02957332,14.1719017,4039400,0,0
5/8/2012,14.17190027,14.61921983,14.02957191,14.3074522,4384000,0,0
5/7/2012,14.7073289,14.9106555,14.26678577,14.29389668,2926900,0,0
5/4/2012,15.1614263,15.24953415,14.79543686,14.79543686,1825500,0,0
5/3/2012,15.39864448,15.43931085,14.89032654,15.23598289,2515900,0,0
5/2/2012,15.37831178,15.48675284,15.25631528,15.43253231,1581700,0,0
5/1/2012,15.42575429,15.64263639,15.18853901,15.49353027,3127500,0,0
4/30/2012,15.35797477,15.43930618,15.07331675,15.42575073,1677100,0,0
4/27/2012,15.42575487,15.42575487,15.08687626,15.37153435,2741300,0,0
4/26/2012,15.27664234,15.44608158,15.22919827,15.30375195,1662900,0,0
4/25/2012,15.26986461,15.32408512,15.07331448,15.30375195,2028500,0,0
4/24/2012,15.1546491,15.31053292,15.01909716,15.10042858,3579100,0,0
4/23/2012,15.02587839,15.18853998,14.80221855,15.16143036,2837800,0,0
4/20/2012,15.2020939,15.39186508,15.05298649,15.16820526,3146800,0,0
4/19/2012,15.08009639,15.27664658,14.99876497,15.1072073,3532100,0,0
4/18/2012,14.94454445,15.16142782,14.84288113,15.1072073,3843200,0,0
4/17/2012,14.78866259,15.04621106,14.77510714,15.01232243,4005600,0,0
4/16/2012,14.43622587,14.78188215,14.21256608,14.70732975,3427500,0,0
4/13/2012,14.57177433,14.57177433,14.31422726,14.38877964,2239000,0,0
4/12/2012,14.43622597,14.71410628,14.40233863,14.61244297,2103700,0,0
4/11/2012,14.44978185,14.58533379,14.19223471,14.41589451,4890500,0,0
4/10/2012,14.74800047,14.87677474,14.43623141,14.51756287,2982600,0,0
4/9/2012,14.60566261,14.96487428,14.52433249,14.80899048,2527000,0,0
4/5/2012,14.79543806,14.98521052,14.67344157,14.72766209,2809400,0,0
4/4/2012,14.89710191,15.08687437,14.72088489,14.87677002,2851500,0,0
4/3/2012,15.24275403,15.41219327,14.86321049,14.93776417,3928100,0,0
4/2/2012,14.73443892,15.35119776,14.65988522,15.22242355,5003000,0,0
3/30/2012,15.46641625,15.46641625,14.78865917,14.80221462,4994300,0,0
3/29/2012,15.73074418,16.03573544,14.95132365,15.31053543,8907400,0,0
3/28/2012,16.08317566,16.10350883,15.72396522,15.92051411,3125400,0,0
3/27/2012,16.19161776,16.24583828,15.99506886,16.1035099,2214100,0,0
3/26/2012,16.16450577,16.32038958,15.940846,16.13061714,3171400,0,0
3/23/2012,15.78496145,16.10350678,15.55452397,16.00862122,3833900,0,0
3/22/2012,17.10658933,17.46580107,15.58841356,15.69685459,11151700,0,0
3/21/2012,16.28650225,16.77448685,16.26616907,16.72026634,4490900,0,0
3/20/2012,16.24583641,16.47627391,16.00184474,16.27294731,3559900,0,0
3/19/2012,16.02217889,16.3678352,15.96795837,16.23228455,3705900,0,0
3/16/2012,16.17129024,16.19839986,15.94085264,15.96796227,3843900,0,0
3/15/2012,15.92729152,16.13739586,15.79173959,16.13739586,2779100,0,0
3/14/2012,16.10350887,16.22550536,15.81207311,15.92729187,3470800,0,0
3/13/2012,16.3136134,16.3136134,15.94762524,16.12384224,3291000,0,0
3/12/2012,16.19839457,16.30005787,15.96795705,16.11028671,2114300,0,0
3/9/2012,16.21872986,16.34750409,15.96795913,16.19839668,5019200,0,0
3/8/2012,16.27294623,16.51693917,16.24583533,16.40849686,3269600,0,0
3/7/2012,16.18484123,16.23906175,16.05606829,16.19839668,2251600,0,0
3/6/2012,16.15772958,16.25939289,16.062844,16.12384224,1547800,0,0
3/5/2012,16.1780639,16.63893769,15.99506916,16.37461281,5110600,0,0
3/2/2012,16.15772736,16.44916308,15.9882881,16.17806053,3897800,0,0
3/1/2012,15.51385665,16.17128174,15.50030249,16.15772629,4898500,0,0
2/29/2012,15.83240824,15.87985103,15.42575367,15.43930912,3222100,0,0
2/28/2012,15.57485752,15.85951554,15.52741473,15.81207275,2295300,0,0
2/27/2012,15.3986389,15.76462831,15.37830702,15.58841133,2013400,0,0
2/24/2012,15.73752116,15.80529714,15.39186485,15.4054203,2644600,0,0
2/23/2012,15.55452515,15.98151153,15.52063652,15.78496265,1831900,0,0
2/22/2012,15.84596122,15.9137372,15.4935285,15.5680809,2345400,0,0
2/21/2012,15.81206882,16.09672678,15.70362782,15.79173565,2142000,0,0
2/17/2012,15.71718689,15.79851702,15.58841268,15.71040916,1975000,0,0
2/16/2012,15.41219639,15.71040987,15.41219639,15.61552429,2976200,0.15,0
2/15/2012,15.48589758,15.51956206,15.34450522,15.35797024,3596100,0,0
2/14/2012,15.40510663,15.48590322,15.24351475,15.4724369,3924300,0,0
2/13/2012,15.49263499,15.52629948,15.17618441,15.44550419,5615300,0,0
2/10/2012,15.81582102,15.8966176,15.25698192,15.4051075,8064100,0,0
2/9/2012,16.5497142,16.5497142,16.15920024,16.21306419,3841200,0,0
2/8/2012,16.33425987,17.41154024,16.26019645,16.48911858,8534000,0,0
2/7/2012,15.70809242,16.00434485,15.70809242,15.97741222,2866800,0,0
2/6/2012,15.88988168,15.93027932,15.63402694,15.76195431,3658900,0,0
2/3/2012,15.82928635,16.02454272,15.80908689,15.9168148,2528800,0,0
2/2/2012,15.78215612,15.84275324,15.63402927,15.66769505,3409400,0,0
2/1/2012,15.78215559,15.95721378,15.60036425,15.69462585,3388000,0,0
1/31/2012,16.01107859,16.04474308,15.64076272,15.72829247,4293800,0,0
1/30/2012,16.26019812,16.28039759,15.78888879,15.98414516,5389400,0,0
1/27/2012,16.56318694,16.56992009,16.36119609,16.3746624,3427300,0,0
1/26/2012,16.7180426,16.7180426,15.25024807,16.63051414,6044800,0,0
1/25/2012,16.65071103,16.83250237,16.4217889,16.83250237,2615100,0,0
1/24/2012,16.60357983,16.72477405,16.51605139,16.66417694,1604400,0,0
1/23/2012,16.5295162,16.7449733,16.5295162,16.67090988,1678000,0,0
1/20/2012,16.79884309,16.83250759,16.49585744,16.52952194,2568200,0,0
1/19/2012,16.09860415,16.7584379,16.09860415,16.72477341,3274300,0,0
1/18/2012,15.66096578,16.19960552,15.55323783,16.17267418,2442900,0,0
1/17/2012,15.99087872,16.03127637,15.55323387,15.64076233,2970900,0,0
1/13/2012,16.15247034,16.15920349,15.63402892,15.82928658,4236600,0,0
1/12/2012,16.47565572,16.49585518,16.17267139,16.28039932,3004600,0,0
1/11/2012,16.28039698,16.49585281,16.28039698,16.41505623,3515500,0,0
1/10/2012,16.19960104,16.36792608,15.78888883,16.31406212,3865600,0,0
1/9/2012,16.60358469,16.63051731,15.74175987,16.15247345,6956000,0,0
1/6/2012,16.97389692,16.98736324,16.63051496,16.74497604,3778400,0,0
1/5/2012,16.15246748,17.02102513,16.06493904,17.00755882,3694000,0,0
1/4/2012,15.99087733,16.28039658,15.95047969,16.2467308,2079400,0,0
1/3/2012,16.4487225,16.55645042,15.9908782,16.01781082,2563200,0,0
12/30/2011,16.34772685,16.39485765,16.2467308,16.2467308,1047300,0,0
12/29/2011,16.19286849,16.40832563,16.11207319,16.39485931,1310700,0,0
12/28/2011,16.17266867,16.26693027,15.98414418,16.20633316,1761500,0,0
12/27/2011,16.07167646,16.15920492,15.87641879,16.10534096,1227300,0,0
12/23/2011,16.08514149,16.17267123,15.98414672,16.10534096,1529100,0,0
12/22/2011,15.92354793,16.21306719,15.85621766,16.01781082,1828700,0,0
12/21/2011,15.80908742,15.94374796,15.63402922,15.84948635,1410400,0,0
12/20/2011,15.533035,15.83602059,15.52630184,15.80235481,1777400,0,0
12/19/2011,15.79562224,15.81582171,15.24351628,15.26371574,2025800,0,0
12/16/2011,16.0380055,16.10533576,15.60709392,15.71482182,2654700,0,0
12/15/2011,15.93701203,16.16593415,15.91007941,15.95721149,3382300,0,0
12/14/2011,16.13226839,16.17940047,15.76195388,15.81581783,3358000,0,0
12/13/2011,16.55644952,16.59011401,16.13900289,16.20633316,4247700,0,0
12/12/2011,16.21979983,16.6641778,16.04474164,16.63724518,4189700,0,0
12/9/2011,15.88314982,16.36792544,15.88314982,16.2938633,3497600,0,0
12/8/2011,15.86295392,16.05147846,15.76195914,15.86968708,3050400,0,0
12/7/2011,15.64749115,16.13899982,15.57342774,15.95047665,3534200,0,0
12/6/2011,15.84274917,15.91007814,15.70808866,15.71482182,2152100,0,0
12/5/2011,15.78888785,15.96394475,15.60709652,15.94374657,2694400,0,0
12/2/2011,15.97741263,16.05820921,15.57343227,15.63402939,2168100,0,0
12/1/2011,15.55323427,15.82928723,15.42530687,15.72829247,2361900,0,0
11/30/2011,15.66769667,15.76869144,15.28391574,15.56670189,3327200,0,0
11/29/2011,15.16945463,15.64749718,15.14925517,15.31758022,4796300,0,0
11/28/2011,14.83953494,15.14251922,14.83953494,15.05499077,3438000,0,0
11/25/2011,14.77220531,14.83280242,14.44902027,14.48268604,1757300,0,0
11/23/2011,15.00785668,15.05498747,14.71833749,14.88666248,3788000,0,0
11/22/2011,15.23005258,15.31084789,15.07519254,15.10212517,3926300,0,0
11/21/2011,14.85973093,15.4455025,14.73853673,15.29737568,5503200,0,0
11/18/2011,14.81933496,15.35124135,14.765471,15.12231922,6090900,0,0
11/17/2011,14.94726569,15.37817743,14.64428007,14.76547432,7055700,0,0
11/16/2011,15.62729296,15.66095873,14.9741924,15.16271687,11501000,0,0
11/15/2011,16.4958518,16.50258495,15.83601804,15.86294937,7087900,0,0
11/14/2011,16.72477321,16.72477321,16.17266738,16.59011269,3221100,0,0
11/11/2011,16.73824347,17.13549069,16.64398057,16.94696617,2449300,0,0
11/10/2011,16.96043,16.96043,16.44198861,16.56318283,3374700,0,0
11/9/2011,16.89983307,17.16915285,16.74497435,16.77863884,1847600,0,0
11/8/2011,17.17588783,17.3105471,16.91330117,17.26341629,1968500,0,0
11/7/2011,17.31054348,17.35767557,17.04122372,17.1354866,1934800,0,0
11/4/2011,17.31727918,17.43174025,17.1556873,17.29708099,2723300,0,0
11/3/2011,17.02102574,17.41153972,16.75843785,17.39134026,2592100,0,0
11/2/2011,17.00082652,17.09508812,16.83923466,16.89983177,3423100,0,0
11/1/2011,16.76517314,17.03449294,16.50931966,16.85943604,3785400,0,0
10/31/2011,17.51927131,17.60006661,17.20281939,17.21628571,3952100,0,0
10/28/2011,17.43173515,17.95017642,17.39807067,17.64045906,3189500,0,0
10/27/2011,17.35094788,17.53947113,17.00756459,17.4452095,2730800,0,0
10/26/2011,17.29708087,17.36441114,16.79883892,16.85943604,4408500,0,0
10/25/2011,17.10182209,17.53273502,16.98736102,17.23648262,3605400,0,0
10/24/2011,16.92003305,17.22301865,16.73824298,17.22301865,4566500,0,0
10/21/2011,17.09509006,17.43847328,16.85943604,16.85943604,4584400,0,0
10/20/2011,16.7449777,16.91330276,16.6170503,16.87290382,1997400,0,0
10/19/2011,16.75170792,16.83923766,16.59011603,16.74497604,2839400,0,0
10/18/2011,16.30732455,16.95369317,16.26692691,16.81903267,3618100,0,0
10/17/2011,16.9267669,16.94696637,16.04474398,16.32079697,5985700,0,0
10/14/2011,17.10855636,17.15568716,16.7853726,16.94023132,2958000,0,0
10/13/2011,17.10855635,17.27014823,16.89310051,16.98062897,2638900,0,0
10/12/2011,16.83250437,17.55293536,16.77190726,17.27014923,6005100,0,0
10/11/2011,16.51605221,16.80557018,16.34772718,16.77863884,2763400,0,0
10/10/2011,16.61031789,16.84597325,16.35446435,16.54972076,3317900,0,0
10/7/2011,16.38139343,16.59011613,16.21980154,16.38139343,4015700,0,0
10/6/2011,15.99761447,16.28713379,15.977415,16.19960403,3976300,0,0
10/5/2011,16.05820804,16.14573649,15.64749455,16.07167435,3010100,0,0
10/4/2011,15.2165833,16.01781082,14.92033088,16.01781082,3800000,0,0
10/3/2011,15.48590821,15.64076698,15.1694575,15.46570873,4808200,0,0
9/30/2011,15.93027695,16.06493746,15.54649618,15.55322933,2694100,0,0
9/29/2011,16.08514317,16.32753168,15.735028,16.15247345,3052000,0,0
9/28/2011,16.17940274,16.40159173,15.80235374,15.83601952,2347800,0,0
9/27/2011,16.14573373,16.50931635,15.93027793,16.07840347,2565800,0,0
9/26/2011,15.29064761,15.91008387,15.2435168,15.89661884,2080500,0,0
9/23/2011,15.14252143,15.43877388,15.07519115,15.15598774,2508800,0,0
9/22/2011,15.35797545,15.63402839,15.01459223,15.22331619,3928400,0,0
9/21/2011,16.07840325,16.34099112,15.76868587,15.78215218,3219700,0,0
9/20/2011,16.31406365,16.49585502,16.12554042,16.1457386,2646200,0,0
9/19/2011,16.41505688,16.46892084,16.02454285,16.31406212,3109900,0,0
9/16/2011,16.71804427,16.88636933,16.56318553,16.75844193,3428500,0,0
9/15/2011,16.21306502,16.59011269,16.13226845,16.59011269,4514900,0,0
9/14/2011,15.73502657,16.24000173,15.64749682,16.09860802,3727700,0,0
9/13/2011,15.62729698,15.76869069,15.34451213,15.60036564,2764700,0,0
9/12/2011,15.41184039,15.67442832,15.15598689,15.63402939,4171400,0,0
9/9/2011,15.32431257,15.7686906,15.32431257,15.57343292,3944600,0,0
9/8/2011,15.56669809,15.76195445,15.42530441,15.42530441,2352600,0,0
9/7/2011,15.53303462,15.70809282,15.37144273,15.63402939,3241500,0,0
9/6/2011,14.52307852,15.44549994,14.52307852,15.35797024,4028200,0,0
9/2/2011,15.28391587,15.38491065,14.88666863,14.91359997,2520800,0,0
9/1/2011,16.05147213,16.13226741,15.51283264,15.51283264,2749800,0,0
8/31/2011,15.82255461,16.1928692,15.73502615,16.1120739,4433900,0,0
8/30/2011,15.53976795,16.1390047,15.48590399,15.72829247,3671300,0,0
8/29/2011,15.44550144,15.55322933,15.24351068,15.55322933,3778400,0,0
8/26/2011,15.07519016,15.49263682,14.85300115,15.33777809,3223400,0,0
8/25/2011,15.78215438,15.9033486,15.12905247,15.14925194,3543700,0,0
8/24/2011,15.15598727,15.7888898,15.15598727,15.72155952,5120200,0,0
8/23/2011,14.65774277,15.20311546,14.42208749,15.20311546,5156800,0,0
8/22/2011,14.79240358,14.79240358,14.15276922,14.5500164,5562100,0,0
8/19/2011,14.18643735,15.43877634,14.13930653,14.5230875,8060000,0,0
8/18/2011,12.59744278,14.42881966,12.34832249,14.42881966,14058000,0,0
8/17/2011,14.42208642,14.48941668,13.56026194,13.77571774,5311200,0,0
8/16/2011,13.9844435,14.46921911,13.89691377,14.40188885,3593700,0,0
8/15/2011,13.9911727,14.15949768,13.83631274,14.10563374,3745300,0,0
8/12/2011,14.4624823,14.4624823,13.78244921,13.95077419,4252900,0,0
8/11/2011,13.89691457,14.63754499,13.7824535,14.43555546,2913800,0,0
8/10/2011,14.06524006,14.26723088,13.76225576,13.82958603,3791300,0,0
8/9/2011,13.93057523,14.40188439,13.61412345,14.38168621,4899500,0,0
8/8/2011,14.57021408,14.66447697,13.7016576,13.84305,5769200,0,0
8/5/2011,14.86646388,15.10885229,14.47594993,14.90012836,7434700,0,0
8/4/2011,15.20311344,15.27717685,14.73180294,14.73180294,5896100,0,0
8/3/2011,15.39837499,15.56670002,15.1290539,15.38490868,4943800,0,0
8/2/2011,15.45223703,15.72828996,15.42530441,15.42530441,4718900,0,0
8/1/2011,16.03127343,16.03800659,15.45896815,15.55996418,3377500,0,0
7/29/2011,15.70135991,15.96394657,15.55323434,15.87641811,3444900,0,0
7/28/2011,15.75522146,16.10533781,15.69462435,15.86294937,4047900,0,0
7/27/2011,15.8696854,15.99761279,15.69462719,15.82255459,4015500,0,0
7/26/2011,15.92354857,16.13227126,15.80908749,15.997612,2419600,0,0
7/25/2011,15.62056201,16.03127417,15.61382885,15.91007996,3306300,0,0
7/22/2011,15.68116186,15.92354905,15.49263735,15.80235481,2904300,0,0
7/21/2011,15.74176027,15.82255687,15.62729917,15.70136261,4273100,0,0
7/20/2011,16.15247343,16.19960424,15.64076506,15.67443085,3562500,0,0
7/19/2011,15.8831482,16.13900165,15.80908478,15.96394348,3274400,0,0
7/18/2011,15.92354788,15.96394553,15.60709728,15.76868916,5743700,0,0
7/15/2011,16.05821022,16.14573868,15.75522461,15.88315201,4169300,0,0
7/14/2011,16.40159213,16.44198978,16.00434493,16.04474258,6913100,0,0
7/13/2011,16.71804246,16.82577038,16.28713078,16.31406212,7147700,0,0
7/12/2011,17.09508663,17.11528609,16.6237774,16.70457268,8179300,0,0
7/11/2011,17.88285158,18.01077896,17.39134278,17.47213936,3591200,0,0
7/8/2011,18.13870495,18.21276708,17.90304965,18.07810783,2178200,0,0
7/7/2011,18.48208855,18.71774256,18.32722855,18.32722855,4066000,0,0
7/6/2011,18.37436189,18.48208981,18.22623504,18.38782692,1932400,0,0
7/5/2011,18.40129448,18.48209107,18.158906,18.44842529,4062100,0,0
7/1/2011,17.9838483,18.1925723,17.84918903,18.13197517,3041300,0,0
6/30/2011,17.57986905,17.97711628,17.49907246,17.95691681,3119100,0,0
6/29/2011,17.8424563,18.03098083,17.48560672,17.49907303,3459900,0,0
6/28/2011,17.48560224,17.79532094,17.36440931,17.74145699,2724400,0,0
6/27/2011,17.54619853,17.6404614,17.30381139,17.36440849,3886300,0,0
6/24/2011,17.7212586,17.74819122,17.43173935,17.58659935,3188400,0,0
6/23/2011,17.71452501,17.84918554,17.43173892,17.68086052,3733500,0,0
6/22/2011,18.39455801,18.43495565,17.84245215,17.86938477,3756300,0,0
6/21/2011,18.16563622,18.5426852,18.06464146,18.52248573,1957800,0,0
6/20/2011,17.73472568,18.04444313,17.66739541,18.04444313,2114200,0,0
6/17/2011,17.73472699,17.88958573,17.68086303,17.80205727,3019400,0,0
6/16/2011,17.61352645,17.74818695,17.50579856,17.64045906,3314400,0,0
6/15/2011,17.64046331,17.79532202,17.47887015,17.58659935,3310800,0,0
6/14/2011,17.80878873,17.85591953,17.48560369,17.79532242,3036500,0,0
6/13/2011,17.76165794,17.84245453,17.51927075,17.67412949,2007800,0,0
6/10/2011,17.78858843,17.86265185,17.55293314,17.68086052,3691900,0,0
6/9/2011,17.64719913,17.9434516,17.519273,17.84245682,2536600,0,0
6/8/2011,17.6202651,17.74819248,17.27014871,17.68759537,3369100,0,0
6/7/2011,17.93671443,17.97711336,17.62699699,17.62699699,2933100,0,0
6/6/2011,17.9973115,18.19256915,17.84918594,17.88958359,2188600,0,0
6/3/2011,18.15890443,18.29356497,17.70779328,17.99731255,3218000,0,0
6/2/2011,18.73120994,18.73120994,18.21276852,18.35416222,3104000,0,0
6/1/2011,18.79853566,18.86586592,18.47535198,18.49555016,3856400,0,0
5/31/2011,19.06112676,19.17558783,18.61001561,18.83893776,4766600,0,0
5/27/2011,18.79854092,19.00726361,18.73121065,18.9937973,2421000,0,0
5/26/2011,18.65714179,18.7918023,18.50901625,18.6840744,2725600,0,0
5/25/2011,18.5022831,18.83893309,18.11850232,18.6840744,5120900,0,0
5/24/2011,18.67734528,19.29678145,18.58308368,18.59654999,6003300,0,0
5/23/2011,18.61001735,18.88607033,18.45515861,18.62348366,4118900,0,0
5/20/2011,18.48209036,19.00053052,18.32049718,18.77160835,7744500,0,0
5/19/2011,17.13548575,18.4618863,16.52951471,18.39455605,13880700,0,0
5/18/2011,17.83571856,18.04444122,17.7212575,17.96364594,3661000,0,0
5/17/2011,17.62699592,17.89631569,17.51926802,17.74145699,2978400,0,0
5/16/2011,17.983842,17.9973083,17.60006121,17.82898331,4349400,0,0
5/13/2011,17.88957915,18.64367564,17.84918151,17.99057388,5539000,0,0
5/12/2011,17.35768061,17.49907304,17.18935555,17.45867538,2618500,0,0
5/11/2011,17.31054813,17.41827734,17.10855857,17.37114525,2234000,0,0
5/10/2011,17.22301125,17.43173385,17.13548282,17.35767174,2311200,0,0
5/9/2011,17.1624243,17.24995406,17.02103186,17.15569115,1988600,0,0
5/6/2011,17.55293691,17.62026719,17.07489436,17.14222336,3204400,0,0
5/5/2011,17.24995268,17.60006783,17.22975321,17.41827774,3325300,0,0
5/4/2011,17.36440956,17.57986538,17.13548744,17.29034615,3207100,0,0
5/3/2011,17.29708181,17.60006612,17.29708181,17.41154289,3208400,0,0
5/2/2011,17.61352513,17.82224774,17.25667573,17.35767174,3995000,0,0
4/29/2011,17.43173855,17.55966592,17.24321535,17.29034615,5400000,0,0
4/28/2011,17.57986196,17.83571538,17.57986196,17.64045906,2942500,0,0
4/27/2011,17.77512298,17.90978352,17.59333164,17.65392876,4410100,0,0
4/26/2011,17.81552296,17.92325217,17.62699972,17.70106316,3700000,0,0
4/25/2011,17.84918637,17.88958402,17.56640027,17.83572006,4346400,0,0
4/21/2011,17.68086028,18.10503877,17.50580211,17.86938477,5398800,0,0
4/20/2011,18.04444124,18.13870413,17.71452437,17.74145699,5200400,0,0
4/19/2011,17.58659577,17.90304629,17.55966316,17.88284683,4301800,0,0
4/18/2011,17.64719604,17.9367153,17.25668201,17.60006523,9732900,0,0
4/15/2011,17.00082686,17.82898564,16.83250184,17.77512169,10969700,0,0
4/14/2011,17.01429324,17.64046252,16.93349667,17.10855484,10505800,0,0
4/13/2011,16.12553894,17.27014842,16.10533948,17.07489204,16183100,0,0
4/12/2011,15.91008079,16.26019715,15.85621683,16.02454185,3902900,0,0
4/11/2011,15.98414209,16.20633104,15.92354499,15.99087524,3886100,0,0
4/8/2011,16.17266848,16.28039639,15.84948475,16.0312748,3944400,0,0
4/7/2011,16.11880429,16.43525486,16.07840536,16.1794014,4904300,0,0
4/6/2011,15.87641733,16.30732901,15.85621786,16.09187317,4850000,0,0
4/5/2011,15.19638478,16.15247108,15.16945344,15.87641811,6733700,0,0
4/4/2011,15.43203684,15.58016238,15.12905131,15.19638157,2611300,0,0
4/1/2011,15.27044549,15.50610077,15.18964892,15.43203735,5353000,0,0
3/31/2011,15.19638135,15.2502453,14.99439186,15.16271687,2805800,0,0
3/30/2011,15.16272278,15.33778101,14.98093139,15.23678493,3548100,0,0
3/29/2011,14.77220833,15.12232349,14.75200886,15.02806187,3995000,0,0
3/28/2011,14.67794404,14.83953722,14.67794404,14.79240513,2835400,0,0
3/25/2011,14.70487533,14.84626775,14.61061372,14.62407875,5105400,0,0
3/24/2011,14.96073153,15.08192578,14.48268896,14.63081455,9157600,0,0
3/23/2011,14.11237046,14.26049731,13.9305804,14.21336651,3915000,0,0
3/22/2011,14.28069326,14.34129037,14.13256772,14.15276718,2625900,0,0
3/21/2011,14.21336798,14.29416328,14.08544057,14.26723194,3606400,0,0
3/18/2011,14.24702911,14.25376226,13.87671459,14.11236858,5653400,0,0
3/17/2011,13.99790933,14.34802439,13.93731222,14.12583542,4478300,0,0
3/16/2011,13.76898891,14.03830872,13.68145917,13.82958603,5368100,0,0
3/15/2011,13.08222444,13.93058294,13.07549129,13.822855,6552900,0,0
3/14/2011,13.23034656,13.54006527,13.18994891,13.34480762,4056100,0,0
